#trajectory
#pose_format: tx ty tz qx qy qz qw
epoch: 83 pose: 1.6850 0.4894 0.0147 -0.0053 -0.0044 0.2875 0.9578
epoch: 84 pose: 1.7205 0.5128 0.0150 -0.0052 -0.0045 0.2900 0.9570
epoch: 85 pose: 1.7562 0.5367 0.0152 -0.0050 -0.0046 0.2917 0.9565
epoch: 86 pose: 1.7923 0.5609 0.0155 -0.0049 -0.0046 0.2941 0.9557
epoch: 87 pose: 1.8287 0.5857 0.0157 -0.0047 -0.0046 0.2964 0.9550
epoch: 88 pose: 1.8654 0.6109 0.0160 -0.0046 -0.0047 0.2988 0.9543
epoch: 89 pose: 1.9024 0.6365 0.0163 -0.0045 -0.0047 0.3003 0.9538
epoch: 90 pose: 1.9397 0.6626 0.0166 -0.0043 -0.0047 0.3014 0.9535
epoch: 91 pose: 1.9773 0.6891 0.0168 -0.0042 -0.0048 0.3028 0.9530
epoch: 92 pose: 2.0153 0.7159 0.0172 -0.0041 -0.0048 0.3048 0.9524
epoch: 93 pose: 2.0535 0.7432 0.0175 -0.0039 -0.0049 0.3075 0.9515
epoch: 94 pose: 2.0920 0.7710 0.0178 -0.0038 -0.0049 0.3110 0.9504
epoch: 95 pose: 2.1308 0.7994 0.0181 -0.0037 -0.0049 0.3136 0.9495
epoch: 96 pose: 2.1697 0.8282 0.0185 -0.0036 -0.0050 0.3153 0.9490
epoch: 97 pose: 2.2090 0.8576 0.0188 -0.0035 -0.0050 0.3171 0.9484
epoch: 98 pose: 2.2485 0.8873 0.0192 -0.0033 -0.0050 0.3181 0.9480
epoch: 99 pose: 2.2884 0.9175 0.0195 -0.0032 -0.0049 0.3195 0.9476
epoch: 100 pose: 2.3282 0.9478 0.0199 -0.0031 -0.0050 0.3202 0.9473
epoch: 101 pose: 2.3679 0.9781 0.0203 -0.0029 -0.0050 0.3211 0.9470
epoch: 102 pose: 2.4076 1.0085 0.0207 -0.0028 -0.0050 0.3225 0.9466
epoch: 103 pose: 2.4472 1.0391 0.0210 -0.0027 -0.0050 0.3234 0.9462
epoch: 104 pose: 2.4867 1.0697 0.0214 -0.0026 -0.0051 0.3239 0.9461
epoch: 105 pose: 2.5263 1.1003 0.0218 -0.0025 -0.0051 0.3247 0.9458
epoch: 106 pose: 2.5657 1.1310 0.0222 -0.0024 -0.0053 0.3247 0.9458
epoch: 107 pose: 2.6052 1.1617 0.0226 -0.0024 -0.0054 0.3254 0.9455
epoch: 108 pose: 2.6446 1.1925 0.0231 -0.0023 -0.0055 0.3261 0.9453
epoch: 109 pose: 2.6839 1.2233 0.0235 -0.0023 -0.0056 0.3260 0.9453
epoch: 110 pose: 2.7233 1.2541 0.0240 -0.0022 -0.0058 0.3253 0.9456
epoch: 111 pose: 2.7627 1.2849 0.0245 -0.0021 -0.0059 0.3251 0.9457
epoch: 112 pose: 2.8021 1.3156 0.0249 -0.0021 -0.0060 0.3242 0.9460
epoch: 113 pose: 2.8416 1.3463 0.0254 -0.0020 -0.0062 0.3241 0.9460
epoch: 114 pose: 2.8811 1.3770 0.0260 -0.0020 -0.0063 0.3248 0.9458
epoch: 115 pose: 2.9206 1.4077 0.0265 -0.0020 -0.0065 0.3256 0.9455
epoch: 116 pose: 2.9600 1.4385 0.0270 -0.0020 -0.0067 0.3266 0.9451
epoch: 117 pose: 2.9993 1.4694 0.0276 -0.0021 -0.0069 0.3270 0.9450
epoch: 118 pose: 3.0386 1.5003 0.0282 -0.0022 -0.0072 0.3272 0.9449
epoch: 119 pose: 3.0779 1.5312 0.0288 -0.0023 -0.0074 0.3268 0.9450
epoch: 120 pose: 3.1172 1.5621 0.0294 -0.0023 -0.0077 0.3261 0.9453
